S/N,Date,Branch,Pizza Type,Quantity,Time,Time Range,Price
4539,42346,Ibadan,Chicken Suya,1,0.399675925925926,After 9:00am,16
4540,42341,Ibadan,BBQ Philly Steak,5,0.399675925925926,After 9:00am,16
4541,42342,Lekki,Pepperoni Feast,4,0.399675925925926,After 9:00am,16
4542,42345,Lekki,Meatzaa,5,0.399699074074074,After 9:00am,8
4543,42347,Surulere,Pepperoni Feast,3,0.399699074074074,After 9:00am,16
4544,42344,Abuja,Chicken Suya,3,0.399710648148148,After 9:00am,16
4545,42343,Surulere,Veggie Supreme,5,0.399722222222222,After 9:00am,12
4546,42351,Ibadan,Extravaganza,3,0.399733796296296,After 9:00am,8
4547,42347,Lekki,Chicken Suya,4,0.39974537037037,After 9:00am,16
4548,42344,Surulere,Beef Suya,1,0.39974537037037,After 9:00am,12
4549,42352,Lekki,BBQ Philly Steak,4,0.399768518518519,After 9:00am,16
4550,42346,Surulere,Extravaganza,5,0.399791666666667,After 9:00am,8
4551,42349,Lekki,Chicken Suya,4,0.399803240740741,After 9:00am,16
4552,42352,Surulere,BBQ Philly Steak,4,0.399814814814815,After 9:00am,16
4553,42347,Ikoyi,BBQ Philly Steak,2,0.399814814814815,After 9:00am,16
4554,42352,Ibadan,Chicken Suya,5,0.399814814814815,After 9:00am,16
4555,42344,Abuja,Chicken Feast,1,0.399826388888889,After 9:00am,8
4556,42344,Surulere,Chicken Legend,5,0.399826388888889,After 9:00am,8
4557,42343,Ikoyi,Chicken Feast,3,0.399837962962963,After 9:00am,8
4558,42345,Ibadan,Beef Suya,4,0.399837962962963,After 9:00am,12
4559,42349,Lekki,Meatzaa,2,0.399837962962963,After 9:00am,8
4560,42352,Surulere,Extravaganza,2,0.399849537037037,After 9:00am,8
4561,42349,Lekki,Pepperoni Suya,5,0.399849537037037,After 9:00am,12
4562,42345,Surulere,Meatzaa,1,0.399849537037037,After 9:00am,8
4563,42342,Lekki,Italiano,1,0.399861111111111,After 9:00am,12
4564,42341,Lekki,Pepperoni Feast,5,0.399861111111111,After 9:00am,16
4565,42352,Lekki,Hot Pepperoni Feast,4,0.399861111111111,After 9:00am,16
4566,42348,Surulere,Margarita,5,0.399884259259259,After 9:00am,16
4567,42347,Lekki,BBQ Philly Steak,5,0.39994212962963,After 9:00am,16
4568,42347,Ibadan,Chicken Suya,1,0.39994212962963,After 9:00am,16
4569,42346,Surulere,Chicken Suya,3,0.399965277777778,After 9:00am,16
4570,42344,Ikoyi,Beef Suya,3,0.399965277777778,After 9:00am,12
4571,42342,Ikoyi,Margarita,5,0.399965277777778,After 9:00am,16
4572,42352,Surulere,Hot Pepperoni Feast,5,0.399976851851852,After 9:00am,16
4573,42353,Surulere,Extravaganza,4,0.399976851851852,After 9:00am,8
4574,42341,Surulere,Hot Pepperoni Feast,5,0.399988425925926,After 9:00am,16
4575,42347,Surulere,BBQ Philly Steak,2,0.399988425925926,After 9:00am,16
4576,42348,Ibadan,Chicken Legend,1,0.399988425925926,After 9:00am,8
4577,42350,Surulere,Pepperoni Feast,3,0.4,After 9:00am,16
4578,42351,Abuja,Pepperoni Feast,5,0.4,After 9:00am,16
4579,42348,Lekki,Chicken Suya,3,0.400023148148148,After 9:00am,16
4580,42347,Ibadan,Beef Suya,2,0.400023148148148,After 9:00am,12
4581,42346,Abuja,Pepperoni Feast,5,0.400023148148148,After 9:00am,16
4582,42349,Ibadan,Extravaganza,3,0.400034722222222,After 9:00am,8
4583,42345,Abuja,Hot Veggie,4,0.400034722222222,After 9:00am,16
4584,42350,Lekki,Chicken Legend,4,0.400046296296296,After 9:00am,8
4585,42349,Surulere,Chicken Feast,4,0.400046296296296,After 9:00am,8
4586,42343,Ikoyi,Margarita,5,0.40005787037037,After 9:00am,16
4587,42347,Surulere,Chicken Legend,4,0.400069444444444,After 9:00am,8
4588,42342,Lekki,Veggie Supreme,1,0.400069444444444,After 9:00am,12
4589,42348,Ibadan,Pepperoni Feast,1,0.400081018518519,After 9:00am,16
4590,42350,Surulere,Italiano,2,0.400081018518519,After 9:00am,12
4591,42345,Abuja,Pepperoni Feast,1,0.400115740740741,After 9:00am,16
4592,42351,Lekki,Italiano,1,0.400138888888889,After 9:00am,12
4593,42345,Ikoyi,Chicken Bali,1,0.400138888888889,After 9:00am,8
4594,42346,Ibadan,BBQ Chicken,5,0.400138888888889,After 9:00am,16
4595,42346,Lekki,Chicken Feast,5,0.400150462962963,After 9:00am,8
4596,42351,Ibadan,Chicken Suya,2,0.400150462962963,After 9:00am,16
4597,42351,Abuja,Pepperoni Feast,3,0.400162037037037,After 9:00am,16
4598,42350,Ikoyi,Chicken Bali,1,0.400162037037037,After 9:00am,8
4599,42348,Abuja,Pepperoni Suya,3,0.400162037037037,After 9:00am,12
4600,42353,Abuja,Chicken Suya,4,0.400162037037037,After 9:00am,16
4601,42344,Abuja,Chicken Feast,3,0.400185185185185,After 9:00am,8
4602,42342,Abuja,Beef Suya,5,0.400196759259259,After 9:00am,12
4603,42345,Ibadan,Veggie Supreme,2,0.400196759259259,After 9:00am,12
4604,42348,Abuja,Hot Pepperoni Feast,4,0.400219907407407,After 9:00am,16
4605,42352,Ikoyi,Chicken Bali,2,0.400219907407407,After 9:00am,8
4606,42348,Lekki,Chicken Bali,5,0.400243055555556,After 9:00am,8
4607,42345,Surulere,Veggie Supreme,2,0.400266203703704,After 9:00am,12
4608,42353,Ibadan,Italiano,4,0.400277777777778,After 9:00am,12
4609,42348,Surulere,Pepperoni Suya,1,0.400289351851852,After 9:00am,12
4610,42352,Ibadan,Beef Suya,4,0.400289351851852,After 9:00am,12
4611,42341,Ibadan,Italiano,2,0.400300925925926,After 9:00am,12
4612,42350,Ikoyi,Extravaganza,4,0.4003125,After 9:00am,8
4613,42341,Ikoyi,Pepperoni Suya,4,0.4003125,After 9:00am,12
4614,42348,Lekki,BBQ Philly Steak,1,0.4003125,After 9:00am,16
4615,42342,Lekki,Chicken Feast,5,0.400347222222222,After 9:00am,8
4616,42346,Ibadan,Pepperoni Suya,3,0.40037037037037,After 9:00am,12
4617,42347,Abuja,Chicken Bali,5,0.400381944444444,After 9:00am,8
4618,42349,Ibadan,Italiano,3,0.400381944444444,After 9:00am,12
4619,42342,Surulere,Veggie Supreme,1,0.400381944444444,After 9:00am,12
4620,42349,Ibadan,Margarita,3,0.400393518518519,After 9:00am,16
4621,42344,Ikoyi,Pepperoni Suya,1,0.400393518518519,After 9:00am,12
4622,42350,Abuja,Chicken Feast,1,0.400393518518519,After 9:00am,8
4623,42342,Abuja,Margarita,4,0.400416666666667,After 9:00am,16
4624,42349,Abuja,Hot Veggie,1,0.400416666666667,After 9:00am,16
4625,42343,Ikoyi,Margarita,1,0.400416666666667,After 9:00am,16
4626,42343,Ibadan,Extravaganza,4,0.400428240740741,After 9:00am,8
4627,42351,Ikoyi,Meatzaa,2,0.400428240740741,After 9:00am,8
4628,42347,Abuja,BBQ Philly Steak,1,0.400451388888889,After 9:00am,16
4629,42349,Ikoyi,Extravaganza,4,0.400451388888889,After 9:00am,8
4630,42347,Surulere,BBQ Philly Steak,4,0.400474537037037,After 9:00am,16
4631,42344,Lekki,Hot Veggie,3,0.400486111111111,After 9:00am,16
4632,42346,Abuja,Hot Pepperoni Feast,1,0.400509259259259,After 9:00am,16
4633,42345,Surulere,Chicken Suya,5,0.400509259259259,After 9:00am,16
4634,42350,Surulere,Pepperoni Feast,1,0.400509259259259,After 9:00am,16
4635,42350,Surulere,Chicken Legend,3,0.400532407407407,After 9:00am,8
4636,42345,Ikoyi,Extravaganza,3,0.400532407407407,After 9:00am,8
4637,42342,Abuja,Extravaganza,3,0.400543981481481,After 9:00am,8
4638,42349,Lekki,Pepperoni Suya,3,0.400555555555556,After 9:00am,12
4639,42342,Abuja,Hot Pepperoni Feast,2,0.40056712962963,After 9:00am,16
4640,42348,Lekki,Chicken Legend,4,0.40056712962963,After 9:00am,8
4641,42351,Lekki,Hot Pepperoni Feast,3,0.400578703703704,After 9:00am,16
4642,42342,Abuja,Chicken Legend,5,0.400578703703704,After 9:00am,8
4643,42341,Ibadan,Extravaganza,5,0.400590277777778,After 9:00am,8
4644,42346,Ibadan,Extravaganza,3,0.400590277777778,After 9:00am,8
4645,42341,Abuja,BBQ Chicken,5,0.400601851851852,After 9:00am,16
4646,42347,Ikoyi,Veggie Supreme,5,0.400601851851852,After 9:00am,12
4647,42352,Abuja,Chicken Feast,2,0.400613425925926,After 9:00am,8
4648,42348,Abuja,Margarita,4,0.400613425925926,After 9:00am,16
4649,42344,Abuja,Pepperoni Feast,2,0.400636574074074,After 9:00am,16
4650,42341,Abuja,Chicken Bali,2,0.40068287037037,After 9:00am,8
4651,42351,Abuja,Chicken Feast,1,0.400694444444444,After 9:00am,8
4652,42345,Ibadan,Italiano,2,0.400694444444444,After 9:00am,12
4653,42350,Lekki,Hot Pepperoni Feast,3,0.400706018518519,After 9:00am,16
4654,42352,Ikoyi,BBQ Philly Steak,5,0.400717592592593,After 9:00am,16
4655,42348,Surulere,BBQ Chicken,2,0.400729166666667,After 9:00am,16
4656,42345,Ibadan,Margarita,1,0.400752314814815,After 9:00am,16
4657,42352,Abuja,Chicken Bali,5,0.400752314814815,After 9:00am,8
4658,42343,Ibadan,Chicken Bali,1,0.400752314814815,After 9:00am,8
4659,42350,Abuja,Meatzaa,1,0.400763888888889,After 9:00am,8
4660,42353,Surulere,Chicken Suya,5,0.400775462962963,After 9:00am,16
4661,42345,Lekki,Beef Suya,4,0.400775462962963,After 9:00am,12
4662,42349,Abuja,Chicken Legend,2,0.400775462962963,After 9:00am,8
4663,42345,Abuja,Chicken Bali,1,0.400787037037037,After 9:00am,8
4664,42350,Lekki,Hot Veggie,2,0.400810185185185,After 9:00am,16
4665,42347,Abuja,Hot Veggie,2,0.400821759259259,After 9:00am,16
4666,42353,Lekki,Extravaganza,1,0.400856481481482,After 9:00am,8
4667,42350,Abuja,Veggie Supreme,2,0.400868055555556,After 9:00am,12
4668,42343,Abuja,Hot Pepperoni Feast,2,0.400902777777778,After 9:00am,16
4669,42350,Abuja,Meatzaa,3,0.400902777777778,After 9:00am,8
4670,42347,Abuja,Chicken Legend,4,0.400914351851852,After 9:00am,8
4671,42346,Lekki,Chicken Bali,1,0.400914351851852,After 9:00am,8
4672,42342,Ikoyi,Margarita,2,0.400925925925926,After 9:00am,16
4673,42352,Abuja,Italiano,5,0.400925925925926,After 9:00am,12
4674,42344,Ikoyi,Hot Veggie,5,0.4009375,After 9:00am,16
4675,42350,Surulere,Chicken Suya,2,0.400949074074074,After 9:00am,16
4676,42344,Ikoyi,Pepperoni Suya,1,0.400960648148148,After 9:00am,12
4677,42346,Ibadan,Beef Suya,1,0.400983796296296,After 9:00am,12
4678,42343,Surulere,Margarita,3,0.400983796296296,After 9:00am,16
4679,42345,Abuja,BBQ Chicken,3,0.40099537037037,After 9:00am,16
4680,42341,Abuja,Pepperoni Suya,5,0.401006944444444,After 9:00am,12
4681,42344,Abuja,Chicken Bali,1,0.401006944444444,After 9:00am,8
4682,42353,Lekki,Meatzaa,5,0.401030092592593,After 9:00am,8
4683,42348,Ikoyi,Italiano,5,0.401053240740741,After 9:00am,12
4684,42346,Lekki,BBQ Chicken,1,0.401053240740741,After 9:00am,16
4685,42349,Ibadan,Pepperoni Feast,5,0.401076388888889,After 9:00am,16
4686,42344,Ibadan,Chicken Suya,1,0.401134259259259,After 9:00am,16
4687,42348,Surulere,Chicken Legend,4,0.401134259259259,After 9:00am,8
4688,42345,Ibadan,Hot Veggie,4,0.401145833333333,After 9:00am,16
4689,42345,Lekki,Meatzaa,3,0.401145833333333,After 9:00am,8
4690,42345,Surulere,Extravaganza,2,0.401145833333333,After 9:00am,8
4691,42347,Lekki,Chicken Legend,2,0.401157407407407,After 9:00am,8
4692,42342,Surulere,Chicken Bali,3,0.401168981481482,After 9:00am,8
4693,42350,Ikoyi,Beef Suya,5,0.401168981481482,After 9:00am,12
4694,42345,Ikoyi,Italiano,5,0.401168981481482,After 9:00am,12
4695,42345,Ibadan,BBQ Chicken,3,0.401168981481482,After 9:00am,16
4696,42351,Ikoyi,Chicken Legend,2,0.401203703703704,After 9:00am,8
4697,42342,Ikoyi,Chicken Legend,3,0.401203703703704,After 9:00am,8
4698,42344,Lekki,Veggie Supreme,4,0.401215277777778,After 9:00am,12
4699,42343,Lekki,Italiano,4,0.401215277777778,After 9:00am,12
4700,42353,Ikoyi,Veggie Supreme,3,0.401238425925926,After 9:00am,12
4701,42349,Lekki,Pepperoni Suya,1,0.401261574074074,After 9:00am,12
4702,42352,Abuja,Veggie Supreme,3,0.401261574074074,After 9:00am,12
4703,42343,Ibadan,Chicken Legend,3,0.401261574074074,After 9:00am,8
4704,42352,Ikoyi,Hot Veggie,2,0.401273148148148,After 9:00am,16
4705,42344,Ibadan,Veggie Supreme,3,0.401273148148148,After 9:00am,12
4706,42347,Abuja,Pepperoni Suya,2,0.401273148148148,After 9:00am,12
4707,42349,Ikoyi,Chicken Suya,3,0.401273148148148,After 9:00am,16
4708,42346,Surulere,Hot Pepperoni Feast,4,0.401284722222222,After 9:00am,16
4709,42349,Ibadan,Hot Pepperoni Feast,3,0.401284722222222,After 9:00am,16
4710,42342,Surulere,Pepperoni Suya,4,0.401319444444444,After 9:00am,12
4711,42349,Ibadan,Chicken Suya,3,0.401331018518519,After 9:00am,16
4712,42342,Abuja,Chicken Feast,3,0.401354166666667,After 9:00am,8
4713,42350,Surulere,Hot Veggie,2,0.401365740740741,After 9:00am,16
4714,42345,Abuja,Pepperoni Feast,3,0.401365740740741,After 9:00am,16
4715,42347,Ikoyi,Hot Pepperoni Feast,1,0.401400462962963,After 9:00am,16
4716,42346,Ibadan,Beef Suya,3,0.401400462962963,After 9:00am,12
4717,42341,Lekki,Chicken Suya,4,0.401412037037037,After 9:00am,16
4718,42353,Surulere,BBQ Chicken,2,0.401423611111111,After 9:00am,16
4719,42348,Ibadan,Hot Pepperoni Feast,5,0.401435185185185,After 9:00am,16
4720,42346,Ikoyi,BBQ Chicken,1,0.401446759259259,After 9:00am,16
4721,42351,Lekki,BBQ Philly Steak,5,0.401446759259259,After 9:00am,16
4722,42348,Abuja,Extravaganza,5,0.401458333333333,After 9:00am,8
4723,42353,Surulere,Veggie Supreme,3,0.401458333333333,After 9:00am,12
4724,42352,Ikoyi,Beef Suya,2,0.401469907407407,After 9:00am,12
4725,42351,Ibadan,Chicken Feast,5,0.401481481481481,After 9:00am,8
4726,42352,Lekki,Extravaganza,3,0.401493055555556,After 9:00am,8
4727,42341,Ibadan,Pepperoni Suya,5,0.40150462962963,After 9:00am,12
4728,42347,Ibadan,Veggie Supreme,2,0.401516203703704,After 9:00am,12
4729,42349,Ikoyi,Pepperoni Feast,4,0.401527777777778,After 9:00am,16
4730,42347,Abuja,Italiano,5,0.401527777777778,After 9:00am,12
4731,42352,Abuja,Margarita,3,0.401539351851852,After 9:00am,16
4732,42348,Ibadan,Italiano,3,0.401550925925926,After 9:00am,12
4733,42342,Surulere,Pepperoni Suya,2,0.401574074074074,After 9:00am,12
4734,42350,Surulere,BBQ Philly Steak,5,0.401585648148148,After 9:00am,16
4735,42345,Ikoyi,Meatzaa,2,0.401608796296296,After 9:00am,8
4736,42350,Surulere,Chicken Suya,1,0.40162037037037,After 9:00am,16
4737,42341,Surulere,BBQ Chicken,1,0.40162037037037,After 9:00am,16
4738,42349,Surulere,Chicken Bali,5,0.40162037037037,After 9:00am,8
4739,42353,Abuja,Extravaganza,3,0.40162037037037,After 9:00am,8
4740,42345,Lekki,Chicken Bali,2,0.401643518518519,After 9:00am,8
4741,42353,Surulere,Margarita,4,0.401643518518519,After 9:00am,16
4742,42350,Ikoyi,Chicken Suya,1,0.401666666666667,After 9:00am,16
4743,42344,Lekki,Chicken Legend,3,0.401666666666667,After 9:00am,8
4744,42349,Surulere,Chicken Bali,3,0.401678240740741,After 9:00am,8
4745,42345,Ikoyi,Veggie Supreme,2,0.401689814814815,After 9:00am,12
4746,42351,Ikoyi,Chicken Feast,4,0.401689814814815,After 9:00am,8
4747,42343,Lekki,Hot Pepperoni Feast,3,0.401701388888889,After 9:00am,16
4748,42349,Lekki,Chicken Suya,5,0.401701388888889,After 9:00am,16
4749,42341,Abuja,Margarita,4,0.401724537037037,After 9:00am,16
4750,42347,Ibadan,Veggie Supreme,2,0.401736111111111,After 9:00am,12
4751,42343,Abuja,Italiano,1,0.401747685185185,After 9:00am,12
4752,42348,Abuja,Beef Suya,4,0.401747685185185,After 9:00am,12
4753,42345,Abuja,Chicken Feast,3,0.401770833333333,After 9:00am,8
4754,42342,Ikoyi,Pepperoni Feast,2,0.401770833333333,After 9:00am,16
4755,42350,Abuja,Hot Pepperoni Feast,1,0.401782407407407,After 9:00am,16
4756,42345,Ikoyi,BBQ Philly Steak,3,0.401782407407407,After 9:00am,16
4757,42344,Surulere,BBQ Chicken,1,0.401782407407407,After 9:00am,16
4758,42350,Abuja,Hot Pepperoni Feast,4,0.401793981481481,After 9:00am,16
4759,42345,Lekki,Italiano,5,0.401793981481481,After 9:00am,12
4760,42345,Ikoyi,Hot Pepperoni Feast,4,0.401805555555556,After 9:00am,16
4761,42348,Surulere,Beef Suya,2,0.40181712962963,After 9:00am,12
4762,42342,Surulere,Meatzaa,5,0.40181712962963,After 9:00am,8
4763,42341,Ibadan,Meatzaa,2,0.401828703703704,After 9:00am,8
4764,42341,Ibadan,Veggie Supreme,5,0.401840277777778,After 9:00am,12
4765,42350,Lekki,Hot Pepperoni Feast,2,0.401840277777778,After 9:00am,16
4766,42345,Lekki,Beef Suya,2,0.401840277777778,After 9:00am,12
4767,42347,Surulere,Pepperoni Suya,1,0.401851851851852,After 9:00am,12
4768,42344,Lekki,Chicken Legend,2,0.401851851851852,After 9:00am,8
4769,42349,Ikoyi,Hot Pepperoni Feast,5,0.401863425925926,After 9:00am,16
4770,42351,Ikoyi,Beef Suya,4,0.401875,After 9:00am,12
4771,42345,Lekki,Hot Veggie,2,0.401875,After 9:00am,16
4772,42350,Lekki,Chicken Feast,2,0.401886574074074,After 9:00am,8
4773,42344,Surulere,Hot Pepperoni Feast,1,0.401886574074074,After 9:00am,16
4774,42343,Ibadan,Hot Pepperoni Feast,5,0.401898148148148,After 9:00am,16
4775,42346,Lekki,BBQ Chicken,5,0.401898148148148,After 9:00am,16
4776,42341,Abuja,Margarita,4,0.401921296296296,After 9:00am,16
4777,42351,Lekki,Meatzaa,5,0.401921296296296,After 9:00am,8
4778,42352,Abuja,Chicken Legend,3,0.401921296296296,After 9:00am,8
4779,42352,Ikoyi,Extravaganza,2,0.40193287037037,After 9:00am,8
4780,42353,Surulere,Margarita,5,0.401944444444444,After 9:00am,16
4781,42343,Ikoyi,Margarita,1,0.401967592592593,After 9:00am,16
4782,42345,Lekki,Beef Suya,3,0.401979166666667,After 9:00am,12
4783,42344,Ibadan,Pepperoni Suya,3,0.401990740740741,After 9:00am,12
4784,42352,Ibadan,Italiano,3,0.401990740740741,After 9:00am,12
4785,42344,Ibadan,Chicken Suya,3,0.402002314814815,After 9:00am,16
4786,42341,Surulere,Extravaganza,2,0.402013888888889,After 9:00am,8
4787,42345,Abuja,Chicken Suya,4,0.402025462962963,After 9:00am,16
4788,42353,Lekki,Extravaganza,4,0.402037037037037,After 9:00am,8
4789,42350,Ikoyi,Chicken Suya,3,0.402048611111111,After 9:00am,16
4790,42351,Ibadan,BBQ Philly Steak,4,0.402060185185185,After 9:00am,16
4791,42350,Surulere,BBQ Chicken,5,0.402071759259259,After 9:00am,16
4792,42350,Abuja,Chicken Legend,1,0.402083333333333,After 9:00am,8
4793,42351,Lekki,Pepperoni Feast,2,0.402083333333333,After 9:00am,16
4794,42350,Ikoyi,Italiano,4,0.402083333333333,After 9:00am,12
4795,42345,Lekki,Chicken Feast,5,0.402083333333333,After 9:00am,8
4796,42348,Ibadan,Veggie Supreme,1,0.402083333333333,After 9:00am,12
4797,42350,Abuja,Hot Pepperoni Feast,3,0.402094907407407,After 9:00am,16
4798,42342,Ibadan,Margarita,1,0.40212962962963,After 9:00am,16
4799,42344,Abuja,Meatzaa,2,0.40212962962963,After 9:00am,8
4800,42347,Ibadan,Veggie Supreme,4,0.402152777777778,After 9:00am,12
4801,42349,Abuja,Beef Suya,1,0.4021875,After 9:00am,12
4802,42346,Ikoyi,BBQ Philly Steak,5,0.402199074074074,After 9:00am,16
4803,42353,Ikoyi,Italiano,2,0.402210648148148,After 9:00am,12
4804,42350,Ibadan,Chicken Suya,2,0.402210648148148,After 9:00am,16
4805,42345,Ibadan,Hot Veggie,5,0.402210648148148,After 9:00am,16
4806,42347,Abuja,Pepperoni Suya,1,0.402222222222222,After 9:00am,12
4807,42341,Surulere,Italiano,4,0.402222222222222,After 9:00am,12
4808,42352,Abuja,Margarita,5,0.40224537037037,After 9:00am,16
4809,42345,Ikoyi,Pepperoni Feast,3,0.40224537037037,After 9:00am,16
4810,42351,Abuja,Chicken Feast,3,0.40224537037037,After 9:00am,8
4811,42344,Ikoyi,Pepperoni Feast,5,0.402291666666667,After 9:00am,16
4812,42341,Ikoyi,Veggie Supreme,2,0.402291666666667,After 9:00am,12
4813,42342,Ikoyi,BBQ Philly Steak,1,0.402291666666667,After 9:00am,16
4814,42351,Lekki,Veggie Supreme,1,0.402303240740741,After 9:00am,12
4815,42346,Ibadan,BBQ Chicken,5,0.402314814814815,After 9:00am,16
4816,42352,Lekki,Hot Pepperoni Feast,4,0.402314814814815,After 9:00am,16
4817,42353,Abuja,Pepperoni Suya,2,0.402326388888889,After 9:00am,12
4818,42352,Lekki,Chicken Legend,3,0.402326388888889,After 9:00am,8
4819,42346,Ikoyi,BBQ Philly Steak,2,0.402326388888889,After 9:00am,16
4820,42349,Surulere,Meatzaa,5,0.402337962962963,After 9:00am,8
4821,42342,Abuja,Margarita,5,0.402337962962963,After 9:00am,16
4822,42347,Ikoyi,BBQ Chicken,4,0.402349537037037,After 9:00am,16
4823,42349,Ibadan,Chicken Legend,4,0.402349537037037,After 9:00am,8
4824,42344,Surulere,Chicken Bali,2,0.402361111111111,After 9:00am,8
4825,42343,Abuja,Hot Veggie,2,0.402395833333333,After 9:00am,16
4826,42350,Lekki,BBQ Chicken,4,0.402407407407407,After 9:00am,16
4827,42348,Abuja,Chicken Legend,3,0.402418981481481,After 9:00am,8
4828,42352,Surulere,Meatzaa,3,0.402418981481481,After 9:00am,8
4829,42353,Surulere,Hot Veggie,1,0.402430555555556,After 9:00am,16
4830,42352,Ikoyi,Extravaganza,2,0.402430555555556,After 9:00am,8
4831,42345,Surulere,BBQ Chicken,1,0.40244212962963,After 9:00am,16
4832,42349,Lekki,Pepperoni Suya,4,0.40244212962963,After 9:00am,12
4833,42342,Lekki,Pepperoni Feast,4,0.40244212962963,After 9:00am,16
4834,42346,Lekki,BBQ Philly Steak,2,0.402465277777778,After 9:00am,16
4835,42343,Abuja,Chicken Feast,2,0.402476851851852,After 9:00am,8
4836,42342,Abuja,Chicken Feast,5,0.402488425925926,After 9:00am,8
4837,42347,Abuja,Italiano,5,0.402488425925926,After 9:00am,12
4838,42347,Abuja,Chicken Feast,5,0.402488425925926,After 9:00am,8
4839,42350,Surulere,Margarita,1,0.402511574074074,After 9:00am,16
4840,42345,Abuja,Meatzaa,1,0.402523148148148,After 9:00am,8
4841,42349,Ikoyi,Italiano,5,0.402523148148148,After 9:00am,12
4842,42350,Ikoyi,Beef Suya,4,0.402523148148148,After 9:00am,12
4843,42351,Surulere,Veggie Supreme,5,0.402534722222222,After 9:00am,12
4844,42348,Ibadan,Veggie Supreme,4,0.402546296296296,After 9:00am,12
4845,42346,Ikoyi,Meatzaa,3,0.40255787037037,After 9:00am,8
4846,42351,Abuja,Hot Pepperoni Feast,4,0.402569444444444,After 9:00am,16
4847,42347,Ikoyi,Beef Suya,4,0.402569444444444,After 9:00am,12
4848,42352,Abuja,Extravaganza,3,0.402569444444444,After 9:00am,8
4849,42345,Lekki,Pepperoni Feast,5,0.402569444444444,After 9:00am,16
4850,42352,Abuja,Italiano,4,0.402569444444444,After 9:00am,12
4851,42346,Abuja,Italiano,4,0.402569444444444,After 9:00am,12
4852,42350,Surulere,Chicken Feast,4,0.402581018518519,After 9:00am,8
4853,42349,Ibadan,Beef Suya,4,0.402581018518519,After 9:00am,12
4854,42346,Lekki,Veggie Supreme,4,0.402592592592593,After 9:00am,12
4855,42353,Ibadan,Chicken Bali,2,0.402592592592593,After 9:00am,8
4856,42347,Lekki,Pepperoni Suya,4,0.402592592592593,After 9:00am,12
4857,42343,Ibadan,Italiano,4,0.402592592592593,After 9:00am,12
4858,42345,Surulere,Pepperoni Suya,1,0.402638888888889,After 9:00am,12
4859,42346,Ibadan,Italiano,4,0.402650462962963,After 9:00am,12
